"Author","CommR"
"Suchow__Ariella_Flora",193
"Sullins__Jeremiah",77
"Sullivan__Florence_R.",74
"Sumner__Tamara",2
"Sun__Jingjing",86
"Sunnen__Patrick",113
"Superfine__Alison_Castro",177
"Suthers__Dan",3
"Suzuki__Hideyuki",18
"Svihla__Vanessa",73
"Swanson__Hillary",1
"Swanson__Rebecca_D.",92
"Swearingen__Amanda",3
"Swidan__Osama",5
"Swiecki__Zachari",168
"Sysoev__Ivan",21
"Tabak__Iris",3
"Tai__Robert",2
"Tal__Tali",3
"Tan__Edna_Tan",8
"Tan__Esther",140
"Tan__Jennifer_Pei.Ling",72
"Tan__Seng_Chee",162
"Tan__Yuanru",16
"Tanio__Nadine",6
"Tao__Dan",22
"Tasquier__Giulia",3
"Taylor__Katie_Headrick",129
"Tayne__Kelsey",4
"Tee__Yi_Huan",72
"Tekkumru.Kisa__Miray",75
"Temple__Will",1
"Teo__Chew_Lee",9
"Ternblad__Eva.Maria",160
"Tesoriero__Gina",2
"Thanapornsangsuth__Sawaros",166
"Thoma__Serena",15
"Thompson__Jessica",8
"Thompson__Kate",25
"Thompson__Meredith",51
"Thompson__Naomi",7
"Thompson__Penny",123
"Tierney__Gavin",10
"Tissenbaum__Catherine_Louise_Dornfeld",9
"Tissenbaum__Mike",1
"Todd__Amber",6
"Tofel.Grehl__Colby",37
"Tolar__Erin",11
"Tong__Yurui",20
"Tong__Yuyao",9
"Toprani__Dhvani",20
"Torralba__Juan",32
"Totorica__Tatia_B",61
"Touioui__Ferdous",8
"Toutkoushian__Emily",3
"Trausan.Matu__Stefan",83
"Tscholl__Michael",93
"Tsunakawa__Takashi",18
"Tu__Xintian",1
"Tubman__Philip",85
"Tucker__Thomas",82
"Turgeon__Krystle.Lee",34
"Tuvilla__Mavreen_Rose_S.",80
"Tyler__Burr",55
"Tzou__Carrie",10
"Uttal__David",13
"Uttamchandani__Suraj",7
"Vaishampayan__Gauri_A.",2
"Valcarcel__Joshua",55
"Valcke__Martin",5
"van_Aalst__Jan",9
"van_Amersfoort__Daniël",7
"van_Gog__Tamara",5
"van_Heuven__Walter",28
"Van_Horne__Katie",2
"Van_Keer__Hilde",5
"van_Leeuwen__Anouschka",5
"Vanlint__Alice",8
"Vanneste__Pieter",23
"Varma__Keisha",122
"Varma__Sashank",134
"Vea__Tanner",10
"Vedder.Weiss__Dana",215
"Velez__Rafael",1
"Vempaty__Aditya",24
"Vens__Celine",23
"Vieira__Camilo",3
"Villanosa__Krystal",1
"Vincent__Marie.Caroline",8
"Virk__Satyugjit",3
"Vitale__Jonathan",3
"Vo__Tina",54
"Vogelstein__Lauren",4
"Vondracek__Mark",13
"Vosniadou__Stella",6
"Vossoughi__Shirin",4
"Voyer__Samantha",8
"Wagh__Aditi",174
"Wakefield__Wendy",31
"Walker__Erin",19
"Walker__Justice_Toshiba",1
"Walker__Susan",187
"Walkington__Candace",1
"Wallace__Scott_R",7
"Wallon__Robert_C",1
"Walsh__Elizabeth",96
"Wan__Sally_Wai_Yan",152
"Wan__Sancia_Wai.San",152
"Wang__Jing",9
"Wang__Min",1
"Wang__Qiuchen",30
"Wang__Xu",12
"Wang__Yu.Chi",122
"Warchola__Gary_A",86
"Warren__Beth",4
"Washington__Peter",1
"Weatherly__John",4
"Webb__Vanessa",63
"Weidler.Lewis__Joanna",119
"Weinberger__Armin",5
"Weintrop__David",1
"Wekerle__Christina",5
"Wen__Yun",132
"Wendell__Kristen",33
"Wheeler__Penny",83
"White__Geneva",7
"White__Sarah_L",202
"Whitfield__Latricia_Chanel_Whitfield",7
"Whiting__Justin",7
"Whittaker__Chris",40
"Wilde__Lorin",24
"Wilensky__Uri",1
"Wilkerson__Michelle",15
"Williams__Christopher_A.",5
"Williams__Joseph",12
"Williams__Joseph_Jay",26
"Wilson__Caitlin",3
"Wingert__Kerri",2
"Wink__Donald_J.",2
"Wise__Alyssa",106
"Wisittanawat__Panchompoo",4
"Witherspoon__Eben",209
"Wong.Loke__Constance",69
"Woods__Dawn",1
"Woods__Philip",1
"Worsley__Marcelo",76
"Wright__Casey_E.",80
"Wu__Jue",13
"Wu__Sally_P.W.",89
"Wylie__Alison",6
"Xia__Fangli",11
"Xia__Yu",20
"Xie__Bin",57
"Xie__Charles",3
"Xie__Kui",109
"Xing__Wanli",17
"Xu__Cindy",9
"Y.__Jasmine",4
"Yamamoto__Ryota",44
"Yamauchi__Yuhei",44
"Yang__Chenglei",30
"Yang__Hui",102
"Yang__Yuqin",9
"Yao__Zheng",16
"Yip__Jason",29
"Yoon__Susan",7
"Young__Rose_Nicole",63
"Yu__Jinjian",9
"Yuan__Guangji",22
"Yung__Benny",9
"Zahn__Miranda_Renee",89
"Zaidi__Sania_Zahra",2
"Zaner__Sarah",67
"Zepeda__Cristina_D.",97
"Zhang__Chao",40
"Zhang__Heyi",64
"Zhang__Jianwei",22
"Zhou__Chao",30
"Zhou__He",22
"Zhu__Gaoxia",17
"Zimmerman__John",19
"Zivic__Aliza",35
"Zohar__Asnat_R.",1
