"Author","CommR"
"Plane__Jandelyn",3
"Planey__James",4
"Plummer__Julia",151
"Pollock__Lori",83
"Polman__Joseph",3
"Poole__Frederick",49
"Pozos__Rose",4
"Praharaj__Sambit",44
"Pratt__Amy",4
"Preston__Erin",149
"Proctor__Chris",5
"Pugh__Priya",1
"Puhl__Thomas",9
"Puntambekar__Sadhana",132
"Purzer__Senay",1
"Putney__LeAnn",43
"Puttick__Gillian",6
"Quick__Joshua",104
"Quigley__David",57
"Quigley__Kathryn",4
"Quinn__Cassandra",89
"Quintana__Chris",1
"Quintana__Rebecca",1
"Radke__Sarah",1
"Radkowitsch__Anika",9
"Radoff__Jennifer",5
"Radu__Iulian",35
"Rahimi__Farzan_Baradaran",70
"Rahm__Jrene",6
"Raman__Preeti",14
"Ramayon__Amanda",1
"Ramey__Kay",4
"Ran__Hua",62
"Ranganathan__Nethra",63
"Rashedi__Roxanne",20
"Rasmussen__Andrew",24
"Rau__Martina",6
"Ravitz__Jason",78
"Recker__Mimi",49
"Rehmat__Abeera_P.",2
"Reich__Justin",2
"Reigh__Emily",72
"Reimer__Paul",21
"Reimers__Emma",1
"Reimers__Jackson",3
"Reinholz__Daniel",3
"Reiser__Brian",2
"Reisman__Abby",2
"Reitstätter__Luise",154
"Remillard__Janine",2
"Renken__Maggie",71
"Repko.Erwin__Melia",4
"Resnick__Vered",142
"Retalis__Symeon",53
"Reza__Sameen",3
"Rich__Kathryn",13
"Richard__Gabriela",138
"Richards__Jennifer",5
"Richardson__Debra",29
"Richman__Thomas",2
"Richter__Christoph",8
"Riedy__Robbin",4
"Rienties__Bart",30
"Riesbeck__Chrisopher",42
"Riesland__Erin",4
"Ringstaff__Cathy",7
"Rittle.Johnson__Bethany",54
"Rizo__Aileen",21
"Roach__Michelle",11
"Roberto__Collette",3
"Robertson__Amy",5
"Robinson__Eric",2
"Roby__ReAnna",27
"Roderick__Steve",6
"Rodgers__Aireale_J.",4
"Rodriguez__Briana",164
"Rodríguez__Fernando_J.",7
"Rodriguez__Lilia",1
"Rogat__Toni_Kempler",19
"Rogers__Meredith_Park",2
"Rohloff__Corissa",25
"Roman__Natalie",16
"Roque__Ricarose",4
"Roschelle__Jeremy",60
"Rose__Carolyn",28
"Rose__Carolyn_Penstein",2
"Rosen__Yigal",23
"Rosenbaum__Leah",21
"Rosenberg__Aaron",7
"Rosenberg__Joshua",7
"Rosenblatt__Rebecca",126
"Rothschuh__Stefan",1
"Rottman__Benjamin",69
"Roy__Anindya",84
"Roy__Dan",2
"Rubel__Laurie..Shelley__Joey..Rivero__Edward..Roberts__Jessica..Roberto__Collette..Petrosino__Tony..Rubin__Andee..Shim__Jooeun..Silander__Megan..Sommer__Stephen..Stokes__David..Tes__Marian..Trajkova__Milka..Urbanowicz__Ryan..Vacca__Ralph..Van_Wart__Sarah..Vasudevan__Veena..Wilkerson__Michelle..Woods__Peter_J.",3
"Rubin__Andee",1
"Ruiz__Pati",60
"Rummel__Nikol",59
"Russell__Jennifer",4
"Russell__John",158
"Rutherford__Teomara",88
"Ryan__Qing_X",31
"Ryan__Zachary",2
"Ryoo__Kihyun",63
"Ryu__Minjung",76
"S__Sushil",82
"Sabag.Cohen__Rinat",41
"Sabanovic__Selma",19
"Sabo__Hannah",5
"Sacks__Dania",2
"Sadeh__Sam",3
"Sadler__Troy",6
"Sagy__Ornit",8
"Sailer__Michael",9
"Sakr__Majd",28
"Saleh__Asmalina",7
"San_Pedro__Maria_Ofelia_Z.",61
"Sandoval__Carlos",4
"Sandoval__William",1
"Sankaranarayanan__Sreecharan",28
"Santo__Rafi",52
"Sawrey__Katharine",38
"Sayre__Eleanor",87
"Sayre__Eleanor_C",31
"Scanlon__Eileen",30
"Scardamalia__Marlene",14
"Scharber__Cassandra",39
"Schenck__Kelsey",2
"Schenkel__Kathleen",27
"Schimpf__Corey",40
"Schlundt__David",20
"Schmidmaier__Ralf",9
"Schmidt__Anthony",7
"Schnaubert__Lenka",9
"Schneider__Bertrand",35
"Schnieders__Joyce",61
"Schoenfeld__Ilana",2
"Schouten__Dylan",3
"Schrag__Bonnie",26
"Schulte__Rebecca",20
"Schulz__Claudia",9
"Schunn__Chris",2
"Schwarz__Baruch",105
"Schwarz__Christina",17
"Scott__Jill",5
"Scott__Mallika",1
"Scribner__Adam",7
"Scribner__J._Adam",19
"Scudder__Jennifer",5
"Scupelli__Peter",37
"Seah__Ying_Ying",81
"Searle__Kristin",4
"Seaton__Daniel",84
"Sebastian__Melinda",51
"Seebacher__Lisa",102
"Seery__Jennifer",23
"Seidel__Tina",9
"Seitamaa.Hakkarainen__Pirita",109
"Semken__Steven",33
"Sengupta.Irving__Tesha",1
"Sengupta__Pratim",6
"Seo__JooYoung",138
"Severance__Samuel",145
"Sevian__Hannah",129
"Seyam__Mohamed",35
"Seylar__John",78
"Shaffer__David_Williamson",9
"Shah__Mamta",80
"Shah__Niral",3
"Shaik__Naj",7
"Shanahan__Marie.Claire",1
"Shapiro__Ben",5
"Shapiro__R._Benjamin",5
"Sharma__Geetanshi",1
"Sharma__Kshitij",3
"Sharples__Mike",30
"Shaughnessy__Meghan",1
"Shaw__Fay",6
"Shaw__Mia",3
"Shea__Molly",4
"Shehab__Saadeddine",110
"Sheldon__Laurie",92
"Shell__Alison",90
"Shelton__Adam",24
"Shen__Ji",62
"Sherin__Bruce",5
"Sherin__Miriam",5
"Shero__Mason",54
"Sherry.Wagner__Jordan",1
"Sherwood__Carrie.Anne",3
"Shim__Jooeun",2
"Shin__Namsoo",6
"Shipley__Thomas",6
"Shrodes__Addie",1
"Shui__Hong",39
"Shumar__Wesley",51
"Shumway__Jessica",49
"Silla__Elena",2
"Silver__Edward",141
"Silverman__Jason",51
"Silvis__Deborah",1
"Simmering__Vanessa",23
"Simon__Knight",3
"Simpson__Amber",5
"Simpson__Lucas",25
"Sinha__Ravi",95
"Siy__Eric",2
"Skerritt__Devon",32
"Skoog__Rebekah",64
"Slakmon__Benzi",105
"Slotta__Jim",8
"Smirnov__Natalia",6
"Smith__Andy",7
"Smith__Blaine",62
"Smith__Essence",2
"Smith__Gillian_M.",3
"Smith__Hannah",38
"Smith__J._F._Trey",2
"Smith__John_P.",58
"Smith__Michael",5
"Smith__Michael_Sean",1
"Smith__Sophie",1
"Snow__Erica",80
"Snyder__Caitlin",3
"Socratous__Chrysanthos",53
"Sohr__Erin_Ronayne",5
"Solbrekke__Tone_Dyrdal",8
"Solomon__Amber",34
"Sommer__Jessica",54
"Sommer__Stephen",3
"Sorensen.Unruh__Clarissa",11
"Southerton__Emily",159
"Specht__Marcus",44
"Spence__Natalie",8
"Spilberg__Joseph",149
"Spina__Alexis",21
"St._Clair__Natalya",6
"Stadler__Matthias",9
"Stamatis__Kristina",4
"Stamper__John",47
"Star__Jon",54
"Starks__Elizabeth",1
"Steier__Rolf",121
"Stein__Mary_Kay",2
"Steinberg__Selena",3
"Stephens__A._Lynn",6
"Stevens__Reed",4
"Stewart__Ashley_M.",4
"Stieff__Mike",45
"Stiso__Christina",2
"Stoeffler__Kristin",23
"Stoltzfus__Jon",17
"Strauss__Sebastian",59
"Strickland__Carla",13
"Strife__Samantha",26
"Stroupe__David",96
"Su__Man",33
"Suárez__Enrique",67
"Suchow__Ariella",79
"Sugrue__Ciaran",8
"Sullins__Jeremiah",56
"Sullivan__Florence",67
"Sullivan__P._Teal",1
"Sun__Jingjing",64
"Superfine__Alison_Castro",45
"Sutherland__Steven",3
"Sutphen__Molly",8
"Suzuki__Hideyuki",15
"Svihla__Vanessa",11
"Swanson__Amy",20
"Swanson__Hillary",6
"Swart__Michael",2
"Szostalo__Maksymilian",2
"Tagalik__Shirley",6
"Takeuchi__Miwa_A.",1
"Talafian__Hamideh",86
"Tamrakar__Amir",3
"Tan__Aik_Ling",14
"Tan__Edna",27
"Tan__Esther",44
"Tang__Xiaowei",5
"Tare__Medha",90
"Tasova__Halil",119
"Tasquier__Giulia",114
"Taylor__Katie_Headrick",1
"Taylor__Sandra",7
"Tayne__Kelsey",1
"Tedre__Matti",8
"Teeters__Leah_Peña",26
"Tehee__Melissa",4
"Tekkumru.Kisa__Miray",155
"Tenbrink__Jared",184
"Teo__Chew_Lee",14
"Teo__Tang_Wee",14
"Thanapornsangsuth__Sawaros",5
"Thompson__JaCoya",3
"Thompson__Kate",8
"Thompson__Meredith",2
"Thompson__Naomi",1
"Thompson__Wren",4
"Thurlings__Marieke",117
"Tian__Lixian",43
"Tierney__Gavin",1
"Tikoff__Basil",6
"Tissenbaum__Catherine_Dornfeld",132
"Tissenbaum__Mike",5
"Tivaringe__Tafadzwa",1
"Tobias__Joshua",2
"Todd__Jessica_Andrews",148
"Tofel.Grehl__Colby",4
"Tomasson__Judith",11
"Tong__Yuyao",12
"Toom__Auli",8
"Toscano__Monica",148
"Tosun__Gözde",6
"Touitou__Israel",6
"Trajkova__Milka",7
"Traynor__Anne",19
"Trninic__Dragan",144
"Trujillo__Caleb",17
"Tsang__Haley_W._C.",50
"Tscholl__Michael",7
"Tsovaltzi__Dimitra",9
"Tsurusaki__Blakely",1
"Tu__Xintian",2
"Tucker.Raymond__Eli",1
"Tucker__Megan",11
"Tucker__Taylor",110
"Tunney__Jessica",1
"Turner__Andrew",4
"Turpen__Chandra",5
"Tuvilla__Mavreen",76
"Tzou__Carrie",1
"Uchidiuno__Judith_Odili",47
"Uttal__David",24
"Uttamchandani__Suraj",1
"Uysal__Seyda",18
"Uzzo__Stephen",4
"Vahey__Philip",6
"Vakil__Sepehr",3
"Valerie__Jesslyn",1
"van_Aalst__Jan",12
"Van_Doren__Seth",68
"van_Es__Elizabeth",4
"Van_Horne__Katie",19
"van_Rijn__Peter",2
"Van_Steenis__Erica",191
"Van_Wart__Sarah",3
"Van_Winkle__Michael",43
"Vana__Irina",102
"Vanbibber__Brandon",33
"Vanderlee__Caroline",35
"VanLehn__Kurt",10
"Varma__Keisha",25
"Vasco__Daniela",8
"Vasudevan__Lalitha",5
"Vea__Tanner",168
"Vedder.Weiss__Dana",41
"Vega__Hazel",3
"Velamur__Arundhati",1
"Ventura__Matthew",32
"Vest__Nicholas",2
"Vickery__Morgan",2
"Villa__Anthony",1
"Villanosa__Krystal",1
"Vinsonhaler__Rebecca",2
"Visintainer__Tammie",175
"Vitale__Jonathan",3
"Viviani__William",137
"Vo__Tina",3
"Vogel__Freydis",9
"Vogel__Sara",1
"Vogelstein__Lauren",1
"Voigt__Christian",102
"von_Davier__Alina",23
"Vossoughi__Shirin",1
"Wachen__John",24
"Waldron__Laura",56
"Walker__Erin",10
"Walkington__Candace",2
"Walkoe__Janet",5
"Walsh__Maggie",2
"Walsh__Yoselyn",81
"Walton__Margaret",5
"Wang__Changzhao",62
"Wang__Michael",111
"Wang__Shang",10
"Wang__X._Christine",2
"Wang__Xu",2
"Wang__Xuehui",1
"Wang__Yutong",50
"Ward__Susan",23
"Wardrip__Peter",4
"Warren__Zachary",20
"Warschauer__Mark",29
"Washington__Lorenzo",1
"Watford__Mark",18
"Watkins__Jessica",5
"Weatherley__John",57
"Webel__Corey",103
"Webster__Kacy",23
"Wecker__Christof",2
"Wegemer__Christopher",4
"Weidler.Lewis__Joanna",6
"Weinlader__Nolan",69
"Weintrop__David",5
"Weisenberger__Cora",9
"Wendel__Daniel",2
"Wendell__Kristen",6
"West__Luke",18
"West__Mary",4
"West__Melanie",4
"Whalen__Devon_Purington",5
"Wheeler__Erica",24
"Wheeler__Nathan",4
"Wheeler__Penny",8
"White__Alison",48
"White__Francesca",101
"Whitehurst__Amanda",10
"Whitt__Katahdin_Cook",91
"Whyte__Robert",55
"Widman__Sari",4
"Wiebe__Eric_N.",7
"Wilder__Phillip",140
"Wilensky__Uri",6
"Wiley__Korah",3
"Wilhelm__Annie",2
"Wilkerson__Michelle",3
"Wilkins.Yel__Kerrie",101
"Williams.Dobosz__Destiny",7
"Williams.Pierce__Caro",5
"Williams__Ben",8
"Williams__Jeffrey",5
"Williams__Rebecca",11
"Williams__Stephanie",5
"Wilson__Ashlyn",56
"Winesberry__Rachel",7
"Wingert__Kerri",4
"Wink__Donald",128
"Wise__Alyssa",3
"Wisittanawat__Panchompoo",3
"Witherspoon__Eben",2
"Withington__Lily",5
"Wittmann__Michael",46
"Wolf__Rachel",3
"Wongkamalasai__Megan",1
"Woodruff__Earl",14
"Woods__Peter_J.",156
"Wooten__Michelle",6
"Worsley__Marcelo",5
"Wray__Kraig",6
"Wright__Casey",76
"Wright__Christopher_G.",5
"Wu__Bian",124
"Wu__Lily",29
"Wu__Sally",6
"Wylie__Ruth",10
"Xia__Fangli",2
"Xia__Yu",5
"Xiao__Chi",1
"Xiao__Sihan",1
"Xie__Charles",40
"Xing__Wanli",40
"Xu__Haoxin",73
"Xu__Xianlong",73
"Y.__Jasmine",1
"Yadav__Aman..Rich__Kathryn..Schwarz__Christina..Larimore__Rachel..Blikstein__Paulo",6
"Yamaguchi__Etsuji",15
"Yan__Lili",4
"Yan__Shulong",5
"Yan__Wei",13
"Yang__Hui",83
"Yang__Jing",5
"Yang__Kexin",2
"Yang__Stephanie",173
"Yang__Yuqin",12
"Yankova__Nickolina",52
"Yao__Shuangting",5
"Yao__William",35
"Yarbro__Jessica",32
"Yazzie__Kameica",4
"Yi__Sherry",100
"Yim__Rachel_A.",45
"Yin__Peng",6
"Ying__Kimberly_Michelle",7
"Yoder__Mary",4
"Yoon__Caroline",186
"Yoon__Haeny",5
"Yoon__Irene_H.",1
"Yoon__Susan",2
"Youmans__Tessa",152
"Yu__Betty",74
"Yu__Yawen",12
"Yuan__Guangji",22
"Yuki__Natsumi",15
"Zaidi__Sania",13
"Zangori__Laura",6
"Zekelman__Ariel",147
"Zeylikman__Sofya",35
"Zhang__Helen",79
"Zhang__Hongyang",128
"Zhang__Jiangxiang",124
"Zhang__Jianwei",22
"Zhang__Ningyu",3
"Zhao__Guoying",44
"Zhao__Henglv",40
"Zhao__Wenmin",103
"Zheng__Yipu",5
"Zhong__Jiuning",22
"Zhu__Gaoxia",14
"Zich__Raymond",126
"Zillmer__Nicole",16
"Zimmerman__Heather",5
"Zimmerman__Randi",15
"Zimmermann.Niefield__Abigail",5
"Zivic__Aliza",2
"Zook.Howell__Dena",2
