"","x"
"Matuk__Camillia",0
"McAuley__Alexander",0
"McBride__Elizabeth",0
"McKeown__Jessica",0
"McLaren__Bruce",0
"McMullen__Kyla",0
"McNamara__Danielle",0
"Mercier__Emma",0
"Mislevy__Robert_J.",0
"Mochizuki__Toshio",0
"Moher__Tom",3
"Montané__Mireia",0
"Mulder__Martin",0
"Nachankar__Mrunal",0
"Nacu__Denise_C.",0
"Nathan__Mitchell_J.",0
"Newbutt__Nigel",0
"Newman__Greg",0
"Ng__Meixi",0
"Ni__Lijun",0
"Nickels__Katherine",0
"Nistor__Nicolae",0
"Noor__Jama",0
"Noroozi__Omid",0
"Noushad__Noora_F.",0
"Nunes__Cesar",0
"Nutchey__David",0
"Ogan__Amy",0
"Ohsaki__Ayano",0
"Olsen__Jennifer_K.",32
"Oshima__Jun",328.5
"Oshima__Ritsuko",0
"Ouyang__Xueying",0
"Pal__Joyojeet",0
"Pallant__Amy",1
"Pardos__Zach",0
"Park__Miyoung",0
"Parsons__Sarah",0
"Payne__Scott",0
"Peppler__Kylie",0
"Perera__Nishan",0
"Phillips__Abigail",0
"Pier__Elizabeth_L.",0
"Piland__Jacob",0
"Pinkard__Nichole",0
"Plevinski__Justin",0
"Polman__Joseph",0
"Pratt__Wanda",0
"Price__Kimberly_Michelle",0
"Price__Nancy",0
"Prieto__Luis_P.",0
"Pryputniewicz__Sarah",0
"Puhl__Thomas",0
"Puntambekar__Sadhana",4
"Quignard__Matthieu",0
"Quintana__Rebecca",0
"Raclaw__Joshua",0
"Raicu__Daniela",0
"Ratté__Sylvie",0
"Rau__Martina",63
"Rebedea__Traian",0
"Recker__Mimi",0
"Reeve__Richard",0
"Renken__Maggie",0
"Resendes__Monica",0
"Ricarte__Thales",0
"Richard__Gabriela",0
"Roberts__Jessica",0
"Rodríguez__Fernando_J.",0
"Rogers__Bradley",0
"Rose__Carolyn",146
"Rosson__Mary_Beth",0
"Ruffaldi__Emanuele",0
"Ruis__Andrew_R.",0
"Rummel__Nikol",332
"Russell__Sam",0
"Sagy__Ornit",0
"Sasaki__Hiroshi",0
"Scardamalia__Marlene",512.333333333333
"Schneider__Bertrand",62
"Schwendimann__Beat_A.",0
"Sedik__Zahira_Mohd",0
"Seitamaa.Hakkarainen__Pirita",0
"Seo__JooYoung",0
"Serafin__Yvonne",0
"Serlin__Ronald",0
"Shaban__Yara",0
"Shaffer__David",0
"Shaffer__David_Williamson",0
"Shaikh__Rafikh",0
"Shapiro__Ben_Rydal",0
"Shareff__Becca",0
"Sharma__Kshitij",90
"Shim__Jooeun",0
"Shin__Minyoung",0
"Shinohara__Kristen",0
"Shirouzu__Hajime",0
"Sierschynski__Jarek",0
"Silvis__Deborah",0
"Slotta__James",3
"Snyder__Anne",0
"Sommer__Stephen",0
"Spaulding__Scott",0
"Spikol__Daniel",1
"Steele__K.Fai",0
"Stegmann__Karsten",0
"Stromholt__Shelley",0
"Stucker__Michael",0
"Sun__Jingjing",0
"Sun__Na",0
"Suzuki__Hideyuki",0
"Tabak__Iris",0
"Tan__Samuel",0
"Tan__Seng_Chee",0
"Tao__Dan",0
"Tarimo__William_T.",0
"Taylor__Katie_Headrick",0
"Telhan__Orkan",0
"Teo__Chew_Lee",216
"Thompson__Kate",0
"Toprani__Dhvani",0
"Trausan.Matu__Stefan",3
"Traut__Hilary",0
"Tscholl__Michael",0
"Tsovaltzi__Dimitra",0
"Tzou__Carrie",0
"van_Aalst__Jan",112.5
"van_den_Ende__Joan",0
"van_Heijst__Hennie",0
"Vanlehn__Kurt",0
"VanMeerten__Nicolaas",0
"Varma__Keisha",0
"Vinha__Telma",0
"Viswanathan__Anandhi",0
"Viswanathan__Sree_Aurovindh",0
"Vitale__Jonathan",0
"Vitale__Jonathan_M.",0
"Vogel__Freydis",0
"von_Davier__Alina_A.",0
"Wagh__Aditi",0
"Wakimoto__Takehiro",0
"Walker__Justice_T.",0
"Walker__Susan",0
"Walkoe__Janet",0
"Wan__Hai.Peng",0
"Wan__Haipeng",0
"Wang__Li.Jen",0
"Wang__Qi",0
"Wang__Xu",0
"Warren__Jillian",0
"Weible__Jennifer",0
"Weidler.Lewis__Joanna",0
"Weinberger__Armin",0
"Weiss__David_M.",0
"Wen__Miaomiao",0
"Whiteman__Jennifer",0
"Wichmann__Astrid",0
"Widman__Sari_A.",0
"Wiggins__Joseph_B.",0
"Wilensky__Uri",0
"Wilkerson__Michelle",8
"Windleharth__Travis",0
"Wise__Alyssa",218
"Wobbrock__Jacob_O.",0
"Wright__Kenneth",0
"Wu__Sally",0
"Wu__Sally_P._W.",0
"Wu__Ying.Tien",0
"Xia__Lei",0
"Xuan__Andy_Ng_Ding",0
"Yamada__Yuki",0
"Yan__Shulong",0
"Yang__Christine",0
"Yip__Jason",0
"Yoon__Susan",4
"Yu__Sheng.Quan",0
"Yuan__Guangji",0
"Yuan__Jiangmei",0
"Zhang__Jianwei",400.5
"Zhang__Jiayuan",0
"Zhao__Naxin",0
"Zhu__Gaoxia",0.333333333333333
"Zhu__Mengxiao",0
"Zimmerman__Heather",0
