"","x"
"Hwang__Fu.Kwun",0
"Inkinen__Mikko",0
"Ioannou__Andri",0
"Iordanou__Kalipso",0
"Jacobson__Michael",0
"Jahnke__Isa",0
"Jalonen__Satu",0
"Järvelä__Sanna",0
"Jermann__Patrick",4
"Jones__Chris",0
"Jorczak__Robert",0
"Jorrín.Abellán__Iván_Manuel",0
"Joshi__Aasha",0
"Jung__Ji_yoon",0
"Kafai__Yasmin",0
"Kalus__Georg",0
"Kam__Matthew",0
"Kampylis__Panagiotis",0
"Kang__Myung_hee",0
"Kapur__Manu",0
"Karacapilidis__Nikos",0
"Karakostas__Anastasios",0
"Karlgren__Klas",0
"Karousos__Nikos",0
"Ke__Fengfeng",0
"Kerawalla__Lucinda",0
"Kertin__Steven",0
"Kim__Beaumie",9
"Kim__Misong",0
"Kimmerle__Joachim",0
"Kirschner__Paul",4
"Klemmer__Scott",0
"Koch__Jonas",0
"Koedinger__Ken",0
"Kohen.Vacs__Dan",0
"Kollar__Ingo",0
"Kolloffel__Bas",0
"Kooken__Jose",0
"Kopp__Birgitta",0
"Korn__Matthias",0
"Koschmann__Timothy",0
"Kosonen__Kari",15.3333333333333
"Krauskopf__Karsten",0
"Krauß__Matthias",0
"Kuhn__Deanna",0
"Kumar__Rohit",1
"Kumar__Swapna",0
"Kuwata__Jin",0
"Lachmann__Hanna",0
"Laffey__James",4.5
"Lakkala__Minna",2
"Lambropoulos__Niki",0
"Lansiquot__Reneta",0
"Larsen__James",0
"Laru__Jari",0
"Lee__Jason",0
"Lee__Lai_Har_Judy",0
"Lee__Yew.Jin",0
"Lépine__Simon",0
"Lester__Jessica",0
"Lewis__Sarah",0
"Liang__Jen.Kai",0
"Liao__Calvin_C._Y.",0
"Liao__Calvin_C.Y.",0
"Lin__Chiu.Pin",0
"Lin__Hsien.Ta",0
"Lin__Li.Fen",0
"Linderoth__Jonas",0
"Lindgren__Robb",0
"Lindstaedt__Stefanie",0
"Lingnau__Andreas",0
"Linn__Marcia",0
"Liu__Chen.Chung",54
"Liu__Lei",2
"Loll__Frank",0
"Long__Patti",0
"Looi__Chee.Kit",0.5
"Lucas__Nadine",0
"Lucci__Aurélien",0
"Lum__Shawn",0
"Lund__Kristine",0
"Lundh__Patrik",0
"Lyons__Leilah",0
"Madeira__Cheryl_Ann",0
"Maldonado__Heidy",0
"Malzahn__Nils",0
"Mandl__Heinz",0
"Mansour__Nasser",0
"Mariné__Claudette",0
"Markkanen__Hannu",0
"Marshall__Paul",0
"Martel__Christian",0
"Martin__Caitlinnnedy",0
"Martínez.Monés__Alejandra",8
"Matsumoto__Kenichiro",0
"McLaren__Bruce",4
"Medina__Richard",0
"Meier__Anne",0
"Mercier__Emma",0
"Mertl__Véronique",0
"Mikšátko__Jan",0
"Miyatani__Takashi",0
"Mochizuki__Toshio",0
"Moed__Andrea",0
"Moguel__Patrice",0
"Monachesi__Paola",0
"Moraveji__Neema",0
"Moskaliuk__Johannes",0
"Mossel__Eelco",0
"Müsebeck__Petra",0
"Musielak__Marleen",0
"Muukkonen__Hanni",8.33333333333333
"Najafi__Hedieh",0
"Nakahara__Jun",0
"Näykki__Piia",0
"Nishimori__Toshihisa",0
"Notari__Michele",0
"Nussbaum__Miguel",0
"Nüssli__Marc.Antoine",0
"O.Malley__Claire",0
"Oehl__Michael",0
"Otto__Owen",0
"Oura__Hiroki",0
"Paavola__Sami",1
"Padmanabhan__Poornima",0
"Paek__Seungoh",0
"Pal__Joyojeet",0
"Pang__Alexis",0
"Papadopoulos__Pantelis",0
"Park__Hyo_jin",0
"Park__Mi_soon",0
"Pathak__Suneeta",0
"Paulus__Trena",15
"Pea__Roy",210
"Pemberton__Lyn",0
"Peters__Vanessa_L.",0
"Petrou__Marilena",0
"Pfaffman__Jay",0
"Pfister__Hans.Rüdiger",0
"Phielix__Chris",0
"Philips__Rachel",0
"Pifarré__Manoli",0
"Pinkwart__Niels",0
"Poellhuber__Bruno",0
"Posea__Vlad",0
"Prado__Josie",0
"Price__Sara",0
"Prins__Frans_J.",0
"Puntambekar__Sadhana",4
"Rafanan__Ken",0
"Ramanau__Ruslan",0
"Rathmayer__Sabine",0
"Rebedea__Traian",0
"Reece__Anton",0
"Reffay__Christophe",0
"Reimann__Peter",0.5
"Richle__Urs",0
"Rick__Jochen",0
"Rogers__Yvonne",0
"Romero__Margarida",0
"Ronen__Miky",0
"Roschelle__Jeremy",0
"Rose__Carolyn_Penstein",1
"Rosen__Joe",0
"Roth__Benedikt",0
"Rummel__Nikol",80
"Saab__Nadira",0
"Sahib__Zina",0
"San_Chee__Yam",0
"Sangin__Mirweis",0
"Saravanos__Alexandra",0
"Saravanos__Antonios",0
"Sato__Tomomi",0
"Scanlon__Eileen",0
"Scardamalia__Marlene",0
"Scherff__Lisa",0
"Scheuer__Oliver",4
"Schmidt__Carla",0
"Schmidt__Matthew",0
"Schneider__Bertrand",0
"Schneider__Daniel",0
"Schnurer__Katharina",0
"Schwartz__Daniel",0
"Schwarz__Baruch",6
"Simon__Jean",0
"Singer__Nancy_Robb",0
"Singh__Udai_Pawar",0
"Slof__Bert",0
"Slotta__James",6
"Smith__Garrett_W.",0
"Spada__Hans",143
"Spence__Marsha",0
"Stahl__Gerry",10
"Stake__Robert_E.",0
"Stamelos__Ioannis",0
"Stegmann__Karsten",12
"Steinbock__Daniel",0
"Stewart__Heather",0
"Stichter__Janine",0
"Streng__Sara",0
"Stylianou.Georgiou__Agni",0
"Sullivan__Sarah_A.",0
"Suthers__Dan",0
"Svihla__Vanessa",0
"Tan__Aik.Ling",0
"Tan__Seng.Chee",0
"Tan__Sini",0
"Tao__Shu.Yuan",0
"Tate__Erika",0
"Taylor__Jonathan",0
"Tchounikine__Pierre",0
"Teo__Chewlee",0
"Teplovs__Christopher",0
"Thompson__Kate",0.5
"Tissenbaum__Mike",0
"Toyama__Kentaro",0
"Trausan.Matu__Stefan",0
"Trăusan.Matu__Stefan",0
"Tricot__André",4
"Tsakostas__Christos",0
"Tscholl__Michael",0
"Tsubakimoto__Mio",0
"Tyson__Kersti",0
"Tzagarakis__Manolis",0
"van_de_Sande__Carla",0
"Vassileva__Julita",0
"Vatrapu__Ravi",0
"Veith__Michael",0
"Vesikivi__Petri",0
"Vignollet__Laurence",0
"Villalba__Serena",0
"Villasclaras.Fernández__Eloy_David",0
"Villiot.Leclercq__Emmanuelle",0
"Voyiatzaki__Eleni",0
"Vye__Nancy",0
"W.Hesse__Friedrich",0
"Walker__Erin",0
"Walter__Sarah",0
"Wang__Hsue.Yie",0
"Watanabe__Shinichi",0
"Wecker__Christof",0
"Wegerif__Rupert",0
"Wen__Yun",0
"Wichmann__Astrid",0
"Winter__Marcus",0
"Wise__Alyssa",0
"Wodzicki__Katrin",0
"Wong__Lung.Hsiang",0
"Wu__Hsin.Kai",0
"Xie__Kui",0
"Yamauchi__Yuhei",0
"Yeo__Jennifer",0
"Yoon__Susan",0
"Young__Shelley_Shwu.Ching",0
"Yuill__Nicola",0
"Zahn__Carmen",0
"Zemel__Alan",1
"Zhang__BaoHui",0
"Zhang__Jianwei",0
"Zhou__Nan",0
"Zufferey__Guillaume",0
