"","x"
"Jones__Tamecia_R.",0
"Jorrín.Abellán__Iván_M.",0
"Ju__Wendy",0
"Kaendler__Celia",0
"Kafai__Yasmin",0
"Kamarainen__Amy_M.",0
"Kang__Raymond",0
"Karlsson__Göran",0
"Kasemodel__Craig",0
"Katz__Sandra",0
"Kay__Judy",0
"Ke__Fengfeng",0
"Kelly__Nick",0
"Kennedy.Clark__Shannon",0
"Khezami__Safè",0
"Kici__Derya",0
"Kienle__Andrea",0
"Kiesewetter__Jan",0
"Kim__Jihie",0
"Kim__Jung_Hee",0
"Kim__Kyung",0
"Kim__Mi_Song",0
"Klopfer__Eric",75
"Kniss__Joe",0
"Knogler__Maximilian",0
"Kocherla__Kiran",0
"Kohen.Vacs__Dan",0
"Kolikant__Yifat_Ben.David",0
"Kollar__Ingo",64.6666666666667
"Kolodziej__Richard",0
"Kopp__Birgitta",0
"Kötteritzsch__Anna",0
"Kozlov__Michail",0
"Krämer__Nicole",0
"Kubota__Yoshihiko",0
"Kvam__Nicholas",0
"Kwah__Helen",0
"Kwan__Geoffrey",0
"Kynigos__Chronis",0
"Kyza__Eleni",0
"Laffey__James",0
"Laffey__James_M.",0
"Lammers__Jayne_C.",0
"Land__Susan_M.",0
"Langer__Sybille",0
"Laru__Jari",0
"Lasry__Nathaniel",0
"Lavoué__Élise",0
"Law__Nancy",0
"Lee__Jiyeon",0
"Lee__Woon_Jee",0
"Lei__Chunlin",0
"Lenton__Kevin",0
"Leuders__Timo",0
"Lewis__Daniel_Rees",0
"Lewis__Sarah",0
"Lewittes__Becky",0
"Li__Pei.Jung",0
"Li__Wenjuan",0
"Lim.Breitbart__Jonathan",0
"Lin__Hsien.Ta",0
"Lindgren__Robb",0
"Linn__Marcia",483
"Liu__Shiyu",0
"Loibl__Katharina",0
"Looi__Chee.Kit",1115
"López__Johana",0
"Luckin__Rosemary",0
"Lui__Michelle",0
"Lund__Kris",0
"Lund__Kristine",0
"Lyons__Leilah",250
"M.tir__Riadh_Hadj",0
"MacKinnon__Kim",0
"Macrander__Christopher",0
"Madeira__Cheryl",0
"Magee__Rachel_M.",0
"Magnifico__Alecia_Marie",0
"Maldonado__Heidy",0
"Maldonado__Luis_Facundo",0
"Malhotra__Manav",0
"Mama__Maria",0
"Mandl__Heinz",0
"Mannsfeld__Marc",0
"Mantoan__Anthony",0
"Marbouti__Farshid",0
"Martin__Caitlin",6
"Martin__Lee",0
"Martinez.Maldonado__Roberto",0
"Martínez.Monés__Alejandra",0
"Martinez__Mara",0
"Mascaro__Christopher_M.",0
"Matuk__Camillia",0
"Mavrikis__Manolis",2.75
"McCann__Colin",0
"McClain__Lucy_R.",0
"McElhaney__Kevin",0
"McLaren__Bruce",32.75
"Mclaren__Bruce_M.",0
"Medina__Richard",0
"Mena__Andrés",0
"Mercier__Emma",0
"Mertl__Véronique",0
"Messina__Richard",0
"Metcalf__Shari",0
"Mico__Teresa_Ferrer",0
"Miller__David",0
"Millet__Chris",0
"Ming__Norma_C.",0
"Ming__Vivienne_L.",0
"Mishenkina__Maria",0
"Mitra__Raktim",0
"Miyake__Naomi",75
"Mochizuki__Toshio",0
"Mock__Philipp",0
"Modak__Rucha",1
"Moher__Tom",0
"Mohney__Michael_R.",0
"Molinari__Gaëlle",12
"Montoya__Andrea",0
"Moreno__Yanín",0
"Mu__Jin",0
"Mugar__Gabriel",0
"Mulder__Martin",0
"Munro__Malcolm",0
"Murray__Elizabeth",0
"Murray__Julia",0
"Nacu__Denise_C.",0
"Naemura__Takeshi",0
"Najafi__Hedieh",0
"Namdar__Bahadir",0
"Nash__Padraig",0
"Natriello__Gary",0
"Nomura__Koki",0
"Nouri__Jalal",0
"Novak__Jasminko",0
"Nussbaum__E._Michael",0
"Nüssli__Marc.Antoine",0
"Ochsner__Amanda",0
"Öner__Diler",0
"Oshima__Jun",0
"Oshima__Ritsuko",0
"Ossorio__Pilar_N.",0
"Østerlund__Carsten",0
"Osterweil__Scot",0
"Ouamani__Fadoua",0
"Ow__John",0
"Owen__V._Elizabeth",3
"Owens__Marissa_C.",0
"Oztok__Murat",0
"Paek__Seungoh",0
"Paik__Sunhee",0
"Paiz.Ramirez__Dennis",0
"Parisio__Martin",0
"Patton__Charles",0
"Pea__Roy",160
"Pea__Roy_D.",0
"Peebles__Ben",0
"Pérez__Lenin",0
"Perone__Brian",0
"Perry__Judy",0
"Pfahler__Kerstin",0
"Phelan__Pete",0
"Phillips__Brenda",0
"Pinkard__Nichole",0
"Pinkwart__Niels",0
"Popov__Vitaliy",0
"Prié__Yannick",0
"Prieto__Luis_P.",0
"Prilla__Michael",0
"Pun__Thierry",0
"Punie__Yves",0
"Puntambekar__Sadhana",359
"Purzer__Senay_Y.",0
"Quesada.Pallarès__Carla",0
"Quinn__Beth",0
"Quintana__Chris",0
"Radinsky__Josh",0
"Raes__Annelies",0
"Rebedea__Traian",0
"Reeve__Richard",0
"Reffay__Christophe",0
"Rehak__Andrea_M.",0
"Rehmat__Abeera_P.",0
"Reichersdorfer__Elisabeth",0
"Reider__David",0
"Reimann__Peter",289
"Reiss__Kristina",0
"Resendes__Monica",0
"Resnick__Lauren_B.",0
"Reynolds__Rebecca_B.",0
"Rhodes__Emily",0
"Rinehart__Ronald_W.",0
"Roberts__Jessica",0
"Rogat__Toni_Kempler",0
"Rogers__Maryanna",0
"Ronen__Miky",0
"Roque__Ricarose",0
"Roschelle__Jeremy",4
"Rose__Carolyn",0
"Rose__Carolyn_P.",0
"Rose__Carolyn_Penstein",0
"Rosenheck__Louisa",0
"Rudat__Anja",0
"Rughiniş__Răzvan",0
"Rummel__Nikol",25
"Rusk__Natalie",0
"Rutledge__Julia",0
"Rutstein__Daisy",0
"Ryan__Stephanie",0
"Sailer__Michael",0
"Saleh__Asmalina",0
"Salman__Fariha_H.",0
"Sanford__Camellia",0
"Saoud__Narjès_Bellamine_Ben",0
"Sasaki__Hiroshi",0
"Scardamalia__Marlene",0
"Scheintaub__Hal",0
"Schellens__Tammy",0
"Scheuer__Oliver",9
"Schlieker.Steens__Philipp",0
"Schlösser__Christian",0
"Schneider__Bertrand",132
"Schneider__Emily",0
"Schneider__Leslie",0
"Schoenfeld__Ilana",0
"Scholvien__Alexander",0
"Schoonenboom__Judith",0
"Schrementi__Laurel",0
"Schröder__Svenja",0
"Schubert__Kai",0
"Schwarz__Baruch",53
"Schwendimann__Beat_A.",0
"Schwind__Christina",0
"Sensevy__Gérard",0
"Shaer__Orit",0
"Shaffer__David_Williamson",2
"Shapiro__R._Benjamin",31
"Sharma__Kshitij",0
"Sheldon__Josh",0
"Shen__Chia",112
"Shen__Ji",0
"Shen__Shitian",0
"Shirouzu__Hajime",0
"Siker__Jody",0
"Silva__Brenda_Lopez",0
"Siqin__Tuya",0
"Slakmon__Benzi",0
"Slattery__Brian",0
"Slotta__James",222
"Slotta__Jim",1083
"Smith__Blaine",0
"Smith__Carmen_Petrick",0
"Smørdal__Ole",0
"So__Hyo.Jeong",0
"Sobreira__Péricles",0
"Soh__Leen.Kiat",0
"Sorensen__Lars",0
"Spada__Hans",0
"Squire__Kurt",12
"Ssebikindu__Joy",0
"Stahl__Gerry",8
"Stainton__Catherine",0
"Stegmann__Karsten",69.5
"Stichter__Janine",0
"Stieff__Mike",0
"Strickroth__Sven",0
"Strijbos__Jan.Willem",0
"Sullivan__Sarah",0
"Sullivan__Sarah_A.",0
"Sun__Daner",0
"Sunnerstam__Maria",0
"Suthers__Dan",0
"Suzuki__Hideyuki",0
"Suzuki__Hiroaki",0
"Suzuki__Satoshi_V.",0
"Svihla__Vanessa",4
"Tan__Esther",0
"Tchounikine__Pierre",75
"Temple__Kelsey",0
"Teo__Evelyn",0
"Teo__Jie",0
"Teplovs__Chris",0
"Teplovs__Christopher",0
"Terashima__Hiroki",0
"Thompson__Kate",12
"Tissenbaum__Mike",0
"Tran__Cathy",0
"Trausan.Matu__Stefan",4
"Tscholl__Michael",0
"Tsovaltzi__Dimitra",0
"Tutwiler__M._Shane",0
"Ufer__Stefan",0
"Valdes__Consuelo",0
"van_Aalst__Jan",8
"Van_Aalst__Jan",0
"van_de_Sande__Carla",0
"van_Eaton__Grant",0
"van_Leeuwen__Anouschka",0
"Van_Ness__Cheryl",0
"Vashaw__Shawn",0
"Vatrapu__Ravi",1
"Villagrá.Sobrino__Sara",0
"Voet__Michiel",0
"Vogel__Freydis",0
"Vogt__Kristen",0
"Vourloumi__Georgia",0
"Vuorikari__Riina",0
"Wagh__Aditi",0
"Wakimoto__Takehiro",0
"Wang__Joyce",0
"Wang__Xianhui",0
"Wardak__Dewa",0
"Webster__Sarah",0
"Wecker__Christof",8.66666666666667
"Wegerif__Rupert",21.75
"Weibert__Anne",0
"Weible__Jennifer_L.",0
"Weimar__Stephen",0
"Weinberger__Armin",9
"Wen__Yun",0
"Wendel__Daniel",0
"Wheeler__Penny",0
"White__Tobin",0
"Whittaker__Chris",0
"Wichmann__Astrid",1
"Wiedmann__Michael",0
"Wilensky__Uri",0
"Wilkerson.Jerde__Michelle",0
"Wilson__Caroline",0
"Wise__Alyssa",2
"Wozniak__Kathryn",0
"Wulf__Volker",0
"Xie__Kui",0
"Xie__Wenting",0
"Yacef__Kalina",0
"Yang__Cheng.Yu",0
"Yang__Yang",0
"Yaron__David",0
"Ye__Xiaoxuan",0
"Yeoman__Pippa",0
"Yerousis__George_P.",0
"Yip__Jason",0
"Yip__Jason_C.",4.5
"Yoo__Jaebong",0
"Yoon__Susan",180
"Yu__Yawen",0
"Zagal__José",0
"Zahn__Carmen",0
"Zetali__Karwan",0
"Zhang__Jianwei",1
"Zhao__Naxin",0
"Zhao__Yuting",0
"Ziebarth__Sabrina",0
"Zimmerman__Heather",5
"Zuckerman__Stephanie",0
