"","x"
"Tytler__Russell",0
"Ufer__Stefan",62.5
"Uk__Irina",0
"Uttamchandani__Suraj",218
"van_Aalst__Jan",14
"Van_Alstyne__Ryan",0
"van_der_Schaaf__Marieke_F.",0
"Van_Horne__Katie",24.25
"van_Joolingen__Wouter",0
"van_Leeuwen__Anouschka",0
"van_Riesen__Siswa_A._N.",0
"Van_Steenis__Erica",0
"Van_Wart__Sarah",0
"Vanderbeke__Marie",0
"Vatrapu__Ravi",0
"Vedder.Weiss__Dana",0
"Villanosa__Krystal",0
"Visintainer__Tammie",0
"Vitale__Jonathan",0
"Vitale__Jonathan_M.",0
"Vogel__Freydis",0
"Wallon__Robert_C.",0
"Walsh__Elizabeth_M.",0
"Wan__Jarrad",0
"Wang__Xu",0
"Warrick__Elizabeth",0
"Wegerif__Rupert",0
"Weinberger__Armin",0
"Weintrop__David",0
"Weiser__Gary",0
"Weiss__Patrice_L.",0
"White__Tobin",0
"Whittaker__Chris",0
"Wichmann__Astrid",0
"Wiedmann__Michael",0
"Wigmore__Peter",0
"Wilensky__Uri",0
"Wilkerson__Michelle",0
"Wittmann__Michael_C.",0
"Wong__Lung.Hsiang",0
"Worker__Steven_M.",0
"Wu__Han",0
"Wu__Longkai",0
"Wu__Ying.Tien",0
"Xiao__Sihan",530
"Xie__Kui",1.5
"Xing__Chenmu",0
"Yan__Shulong",0
"Yang__Yuqin",0
"Yip__Jason_C.",0
"Yoon__Susan",36
"Yurkofsky__Maxwell",0
"Zhang__Jianwei",110
"Zheng__Tainian",0
"Zimmerman__Heather",1.5
"Zufferey__Guillaume",0
