"","x"
"Chan__Kennedy_KH",0
"Chan__Monica",0
"Chandrasekhar__Vandana",0
"Chang.Order__Josephina",0
"Chang__Christine",0
"Chang__Stephanie",4315
"Chang__Yoo_Kyung",0
"Chang__Yu.Hui",8
"Chao__Jie",0
"Chapman__Katherine",0
"Chartrand__Grant",0
"Chen__Bodong",8
"Chen__Gaowei",28
"Chen__Grace_A.",0
"Chen__Guanhua",0
"Chen__Hao",0
"Chen__Haoyu",0
"Chen__Jennifer_King",0
"Chen__John",0
"Chen__Lizhen",0
"Chen__Mei.Hwa",0
"Chen__Rachel",0
"Chen__Shu.Kang",0
"Chen__Xiaowen",0
"Chen__Yan",0
"Chen__Ying",0
"Chen__Yuxin",0
"Cheng__Anthony",0
"Cheng__Britte",1732
"Cheng__Patricia",0
"Chernikova__Olga",0
"Chi__Michelene",6.66666666666667
"Chian__Monaliza",0
"Chin__Doris",0
"Ching__Dixie",0
"Chinn__Clark",14529
"Chis__Jacqueline",0
"Chiu__Jennie",3000.66666666667
"Chiu__Thomas_K.F.",0
"Chiu__Yu.Chen",0
"Chng__Edwin",1
"Cho__J.Yohan",0
"Cho__Kyungjin",0
"Choi__Gi_Woong",0
"Choi__Hana",0
"Christidou__Dimitra",0
"Chuang__Pei.Jung",0
"Cisterna__Dante",0
"Clark__Douglas_B.",4964.65175377885
"Clark__Heather",4248.90621733516
"Clark__Kathleen",14
"Clark__Tiffany",0
"Clark__Tiffany_Lee",0
"Clarke.Midura__Jody",865
"Clarke__Julia",0
"Clarke__Sherice",0
"Claypool__Anthony",0
"Clegg__Tamara",0
"Clifton__Jennifer",0
"Coble__Kimberly",0
"Coburn__Cynthia",2595
"Codding__Diane",0
"Coenraad__Merijke",5172
"Cohen__Etan",0
"Cohen__Jonathan",0
"Collins__Caroline",0
"Comstock__Meghan",0
"Conlin__Luke",0
"Conner__Kimberly",0
"Conner__Laura_Carsten",0
"Cooper__Melanie",0
"Copeland__Andrea",0
"Correa__Isabel",0
"Correnti__Richard",5862.76514580255
"Corrigan__Seth",0
"Cortes__Krista",0
"Cortes__Luis_Perez",0
"Cortez__Arturo",3109.71688088752
"Cottone__Amanda",686.03089280965
"Coulson__Andrew",0
"Coulter__Bob",0
"Covitt__Beth",0
"Cowan__Aaron",0
"Cox__Michala",0
"Craig__Kalani",0
"Crowl__Michele",0
"Crowley__Kevin",0
"Cullicott__Catherine",2
"Cunningham__Kathryn",0
"Curnow__Joe",2595
"Cuzzolino__Megan_Powell",0
"D.Angelo__Cynthia",21400.4162889294
"Dabholkar__Sugat",161.840294756912
"Dadkhahfard__Shima",2595
"Dahn__Maggie",0
"Dai__Chih.Pu",5
"Dai__Zhaihuan",0
"Dalvi__Tejaswini",0
"Damelin__Daniel",3858.5
"Damsa__Crina",63
"Danahy__Ethan",143.166666666667
"Dando__Michael",0
"Daniel__Shannon",0
"Danielson__Robert",0
"Danish__Joshua",55880.2830074309
"David__Bernard_G.",0
"Davidson__Kristen",0
"Davidsson__Mattias",0
"Davies__Gareth",0
"Davis__Bria",0
"Davis__Natalie",464.475047977495
"Davis__Richard",0
"De__Bikram_Kumar",0
"de_Lima__Joelyn",0
"de_Royston__Maxine_McKinney",6447.54800920509
"Dede__Chris",0
"Dehghan.Chaleshtori__Marzieh",0
"Delgado__Cesar",0
"DeLiema__David",54916.0929165766
"Della_Volpe__Daniela",0
"Desiderio__Jasmine",0
"DesPortes__Kayla",11887.4874918805
"DeSutter__Dane",0
"Dettori__Lucia",0
"DeVane__Benjamin",0
"Deverel.Rico__Clarissa",0
"Dhamija__Svati",0
"Dickes__Amanda",0
"Dickinson__Jessa",0
"Dickler__Rachel",0
"Dietmeier__Jeremy",0
"Dimidjian__Sona",0
"Din__Saba",0
"DiNapoli__Joseph",0
"Dini__Vesal",0
"DiSalvo__Betsy",0
"Dishon__Gideon",0
"Dixon__Colin",0
"Dobaria__Archana",0
"Dobie__Tracy",0
"Doenmez__Rüya",0
"Dolev__Ronit",0
"Dolezalek__Brent",0
"Dominguez__Ximena",0
"Donaldson__Jonan",0
"Donoahue__Zoe",0
"Doroudi__Shayan",0
"Dove__Ian",0
"Downing__Brenda",0
"Downs__Samuel",0
"Dragnić.Cindrić__Dalila",0
"Du__Xiaoxue",0
"Duan__Lian",0
"Dudek__Jaclyn",0
"Duke__Jake",0
"Duncan__Ravit",849
"Dunphy__Sinead",0
"Durkin__Kelley",0
"Dutro__Elizabeth",0
"Dutt__Ritam",0
"Duval__Matthew",0
"Duvall__Matthew",0
"Dyer__Elizabeth",2635.25787623105
"Easterday__Matthew",0.5
"Eatinger__Donna",0
"Ebby__Caroline",0
"Eberle__Julia",0
"Echevarria__Ruben",0
"Edelson__Daniel",0
"Ediss__Brandi",0
"Edouard__Kareem",0
"Edwards__Kelsey",2126.4597226598
"Egi__Hironori",0
"Ehrenfeld__Nadav",5470.16666666667
"Eidin__Emil",0
"Eisenberg__Michael",0
"El.Moslimany__Hebbah",0
"Elagha__Noor",0
"Elby__Andrew",10294.305146111
"Ellins__Katherine",0
"Elliott.Groves__Emma",0
"Elliott__Colin_Hennessy",0
"Ellis__Amy",0
"Elox__Miguel_Morales",0
"Emara__Mona",1.30909090909091
"Enyedy__Noel",3014.00878526609
"Erdmann__Julia",0
"Erete__Sheena",0
"Erickson__Tim",0
"Ericson__Barbara",0
"Eshchar.Netz__Livat",0
"Espino__Danielle",0
"Esteban.Guitart__Moisès",0
"Esterhazy__Rachelle",0
"Eyes__Renee_White",0
"Fallad.Mendoza__Dayra",0
"Farhana__Effat",0
"Farrell__Caitlin",2029.61404610836
"Farris__Amy",867
"Faulstich__Elisa_Noemí_Orellana",0
"Feldon__David",0
"Feng__Chen",0
"Feng__Xueqi",0
"Feniger__Yariv",0
"Fernandes__Tresanne",0
"Ferrer__Nathaniel",0
"Ferris__Kristen",0
"Fetrow__Madalyn_Wilson",0
"Fick__Sarah",4315
"Fiedler__Sebastian",0
"Fields__Deborah",731.489860668807
"Fink__Heather",0
"Finzer__William",0
"Firer__Efrat",0
"Fischback__Liam",0
"Fischer__Christian",0
"Fischer__Frank",137
"Fischer__Martin_R.",49
"Fishman__Barry",16483.05186123
"Fitzpatrick__Susan",0
"Flood__Virginia_J.",9347.7153389556
"Flynn__Leslie",0
"Fofang__Janet_Shufor_Bih_epse",949.404314951215
"Foltz__Peter",0
"Fong__Alissa",0
"Fong__Morgan",0
"Fortman__Jacob",0
"Fortus__David",0
"Foster__Aroutis",0
"Foster__Michael",0
"Fowler__Samuel",0
"Francis__Dionne_Cross",0
"Francis__Tuf",0
"Francisco__Joshua",0
"Francois__Annamarie",0
"Francom__Rachel",0
"Franklin__Diana",12795
"Freeman__Jason",0
"Frezzo__Dennis",0
"Friedkin__Shelley",0
"Friedman__Greg",0
"Fritzson__Anne",0
"Fuhrmann__Tamar",0
"Fujii__Reina",0
"Furtak__Erin",0
"Fusco__Alyssa",0
"Fusco__Judi",0
"Gadbury__Matt",0
"Gagne__Faby",0
"Galdo__Aisha_Chung",0
"Gallardo__Santiago_Rincón",0
"Galloway__Emily_Phillips",867
"Gane__Brian",2583
"Garcia__Leiny",0
"Garcia__Nicole",0
"Garcia__Patricia",0
"Gardner__Grant",0
"Garner__Brette",7723.92847740664
"Gates__Zaynab",0
"Gaur__Diksha",0
"Gaved__Mark",0
"Gebre__Engida_H.",0
"Gee__Elisabeth",14539.5
"Georgen__Chris",0
"Georgiou__Yiannis",0
"Gerard__Libby",0
"Gerber__Elizabeth",0.5
"Germia__Erell",0
"Ghousseini__Hala",0
"Giannakos__Michail",0
"Gibbons__Lynsey",1296
"Gideon__Ido",0
"Gilliam__Danielle",0
"Girwidz__Raimund",0
"Gist__Darcy",0
"Glazewski__Krista",0
"Gleasman__Cory",0
"Goldsmith.Markey__Lindsay",0
"Gomoll__Andrea",4
"Google__Angela",0
"Gordon__Rachael",0
"Goss__Megan",0
"Gotwals__Amelia",0
"Gould__Deena",5172
"Gould__Ian",0
"Gouvea__Julia",1
"Gouveia__Christine",0
"Grace__Elizabeth",0
"Graf__Aurora",0
"Gravel__Brian",1504.63392209182
"Gravell__Jamie",0
"Graville__Cynthia",0
"Greenberg__Day",4
"Greenberg__Kevin",0
"Greene__Daniel",0
"Greene__Jeff",0
"Greenwald__Eric",20
"Gresalfi__Melissa",867
"Gribble__Jim",2595
"Griesemer__Chris",2126.4597226598
"Grills__Katharine",0
"Grinath__Anna",1732
"Groos__David",0
"Grover__Shuchi",1885.23891239889
"Guerra__Mario",598.816161684239
"Gui__Xiaofan",0
"Gullickson__Elena_Contreras",0
"Gunckel__Kristin",0
"Gupta__Ayush",1939.57620768522
"Gurevych__Iryna",0
"Gutiérrez__José",0
"Gutierrez__Kris",6623.56974901091
"Guzdial__Mark",9
"Ha__Cheyeon",0
"Ha__Jesse",0.666666666666667
"Haas__Alison",0
"Haduong__Paulina",0
"Haiduc__Ana.Maria",0
"Håklev__Stian",0
"Haldar__Lina_Chopra",0
"Hall__Allison",0
"Hall__Rogers",5304.57726026469
"Halle.Erby__Kyle",975.241024777483
"Halverson__Erica",3035.963517446
"Ham__Jonathan",0
"Hamilton__Eric",316.052004373238
"Hamilton__Megan",0
"Hammer__David",3456
"Han__Ariel_Jiyeon",0
"Han__Rujun",0
"Hancock__J._Brian",0
"Handley__Jacqueline",0
"Hansen__Ali",0
"Hansen__Derek",0
"Harbarth__Lydia",0
"Hardy__Angela",0
"Hardy__Lisa",0
"Harlow__Danielle",0
"Harper__Akira",0
"Harrer__Benedikt",0
"Harris__Emily",0
"Harrison__Avery",0
"Harteveld__Casper",0
"Hasan__Sahil",0
"Hass__Christopher_A_F",0
"Haverly__Christa",0
"Hayes__Robert",0
"Hays__Maria",0
"Hayward__Caitlin",0
"Hecht__Marijke",0
"Heidari__Ali",0
"Heimbuch__Sven",0
"Heitzmann__Nicole",0
"Henderson__J._Bryan",0
"Hendrickx__Marloes",0
"Henricks__Genevieve",0
"Henson__Kate",0
"Herbel.Eisenmann__Beth",1732
"Hernández.Saca__David",0
"Herodotou__Christothea",16.5
"Herrick__Imogen",0
"Herron__Wendy",0
"Hewitt__Jim",0
"Hickey__Daniel",1
"Hideo__Funaoi",0
"Higgins__Traci",0
"Higgs__Jennifer",0
"Hill__Christian",0
"Hillaire__Garron",0
"Hilton__Michael",0
"Himes__Blanca",0
"Hinojosa__Leighanna",0
"Hisatomi__Ayane",0
"Hladik__Stephanie",0
"Hlosta__Martin",0
"Hmelo.Silver__Cindy",21942.3398640844
"Hoadley__Chris",5172
"Hoadley__Christopher",0
"Hock__Ari",0
"Hod__Yotam",1
"Holbert__Nathan",6033
"Hollett__Ty",0
"Holmes__N.G.",0
"Holstein__Kenneth",0
"Holton__April",0
"Hooper__Paula",5601.06898169279
"Horn__Ilana",3.66666666666667
"Horn__Michael",16597.9475642067
"Horstman__Theresa",0
"Hostetler__Andrew",0
"Hou__Xinying",0
"Houchins__Jennifer",0
"Housh__Karyn",0
"Hovey__Christopher",0
"Howe__Emily",0
"Hsi__Sherry",0
"Hu.Au__Elliot",0
"Hu__Liru",0
"Huang__Dan",0
"Huang__Evey",0
"Huang__Joey",0
"Huang__Xudong",0
"Hubbard.Cheuoua__Aleata",0
"Humburg__Megan",756.685789685213
"Hurwich__Talia",0
"Hutchins__Nicole",1573.43012142509
"Hutchison__Paul",1
"Huynh__Tra",1.5
"Hwang__Jaejin",0
"Hynson__Todd",0
"Ibrahimovic__Sanjin",0
"Ilomäki__Liisa",0
"Inventado__Paul_Salvador",0
"Ioannou__Andri",3
"Ioannou__Marianna",0
"Irgens__Golnaz_Arastoopour",8999.46804421714
"Ishihara__Virgie_Aquino",0
"Ishii__Yutaka",0
"Ishikawa__Naruaki",0
"Israel__Maya",0
"Itow__Rebecca",0
"Jackson__Ava",0
"Jacob__Sharin",0
"Jambuge__Amali_Priyanka",0
"James__Jordan_O.",0
"James__Katie",0
"Jameson__Ellen",0
"Jang__Wonkyung",0
"Jarry.Shore__Michael",0
"Jasien__Lara",0
"Jay__Victoria",0
"Jayathirtha__Gayithri",1193.32918938906
"Jenkins__Jennifer",0
"Jeon__Soobin",0
"Jeon__Sophia",0
"Jiang__Shiyan",0
"Jiang__Yang",0
"Jimenez__Raquel",0
"Jo__Il.Hyun",0
"Johanes__Petr",0
"Johnson__Stanley",0
"Jones.Bey__Noor",0
"Jones__Karis",0
"Jones__Ryan_Seth",2595
"Jones__Stephanie",0
"Jones__W._Monty",0
"Juárez__Pablo",0
"Jung__Yong_Ju",4813.07939642
"Jurow__Susan",420.313352438265
"Kaczmarek.Frew__Kathryn",0
"Kafai__Yasmin",1598.48986066881
"Kahn__Jennifer",0
"Kai__Shimin",0
"Kaka__Sarah",0
"Kalel__Christina",0
"Kali__Yael",112
"Kallio__Julie",0
"Kandimalla__Siddharth_Reddy",0
"Kane__Shaun",0
"Kangas__Kaiju",0
"Karabiyik__Tugba",0
"Karch__Jessica",0
"Karnam__DurgaPrasad",0
"Karunakaran__Shiv",0
"Kashi__Shiri",0
"Kastberg__Signe",0
"Kato__Hiroshi",865
"Kavanagh__Sarah",0
"Kawakubo__Anthony_J_Taiki",0
"Kawasaki__Jarod",0.5
"Kayumova__Shakhnoza",867
"Kazemi__Elham",0
"Ke__Fengfeng",13
"Ke__Li",0
"Keifert__Danielle",2755.76908609482
"Kelly__Annie",1329.01963827251
"Kelly__Susan",0
"Kelton__Molly",5172
"Kennett__Katrina",0
"Kesh__Jenna",0
"Kessler__Aaron",0
"Kessner__Taylor",16960.5
"Ketelhut__Diane_Jass",0
"Keune__Anna",0.5
"Khong__Hien",0
"Kiesewetter__Jan",0
"Killen__Heather",0
"Kim__Beaumie",0
"Kim__ChanMin",0
"Kim__Jungsun",0
"Kim__Min_Kyu",0
"Kim__Soo_Hyeon",1807.07939642001
"Kim__Won_Jung",0
"Kim__Yanghee",0
"Kim__YJ",2595
"Kinsman__Amy",0
"Kirshner__Ben",0
"Klein__Valerie",0
"Kline__Aaron",0
"Klopfer__Eric",0
"Knight__Simon",0
"Knowe__Madison",0
"Knox__Peter",0
"Ko__Pak_On",0
"Kobiela__Marta",0
"Kocabas__Sezai",0
"Koedinger__Ken",0
"Kogen__Richard",0
"Koh__Edith",0
"Kohnle__Antje",0
"Kolikant__Yifat_Ben.David",0
"Kolovou__Maria",0
"Kolvoord__Bob",0
"Kong__Lingde",0
"Koseler__Refika",0
"Kothiyal__Aditi",0
"Kozlowski__Joseph",0
"Krajcik__Joseph",3456
"Krajewski__Hannah",0
"Krakowski__Ari",0
"Kraus__Kari",0
"Krishnamoorthy__Rishi",0
"Krist__Christina",3456
"Krumm__Andrew_E.",0
"Krumm__Andy",0
"Kshirsagar__Khushbu",0
"Kubota__Yoshihiko",865
"Kubsch__Marcus",0
"Küchle__Valentin_A._B.",0
"Kumar__Vishesh",19092.0729653226
"Kumi.Yeboah__Alex",0
"Kunda__Maithilee",0
"Kuo__Eric",0
"Kusumaningsih__Sisilia",0
"Kwon__Kyungbin",11592.6095983246
"Kwon__Oh_Hoon",0
"Kyza__Eleni",0
"Lahti__Ruth",0
"Lai__Kelly",0
"Lai__Zhixin",0
"Lakkala__Minna",0
"Lambert__Rachel",0
"LaMotte__Ellise",0
"Land__Susan_M.",1732
"Landel__Carolyn",0
"Lane__H._Chad",0
"Lanouette__Kathryn",0
"Larison__Sarah",0
"Larke__Laura",0
"Laverty__James_T.",0
"Lavie.Alon__Nirit",0
"Law__Nancy",6
"Leach__Anna",0
"Leander__Kevin",0
"Leary__Heather",0
"Lee.Hassan__Alexa",0
"Lee__Arthur_MS",0
"Lee__Carol",0
"Lee__Christine",0
"Lee__Diana_PL",0
"Lee__Hee.Sun",11115
"Lee__Hollylynne",0
"Lee__Irene",0
"Lee__Jiyoung",0
"Lee__Min",0
"Lee__Okhee",0
"Lee__Seung",7199.29848554664
"Lee__Sungchul",0
"Lee__Ung.Sang",0
"Lee__Victor",865
"Lee__Yoon",0
"Lefstein__Adam",0
"Lehman__Elizabeth",0
"Lehrer__Rich",0
"Leng__Jing",0
"Leonard__Simon",0
"Lester__James_C.",2562
"Levandov__Jessie",0
"Levin__Daniel",0
"Levin__Mariana",0
"Levin__Mollie",0
"Levy__Sharona_T.",0
"Lewis__Catherine",0
"Lewis__Daniel_Rees",0
"Leyva__Luis",0
"Liang__Leming",0
"Liao__Jian",0
"Lieber__Rachel",0
"Likely__Rasheda",0
"Lilly__Sarah",0
"Lim.Breitbart__Jonathan",0
"Lim__Ji_Young",0
"Lim__Kyu_Yon",7
"Lim__Vivian",0
"Lin__Feng",0
"Lindberg__Lindsay",1653.40621733516
"Lindgren__Robb",0
"Lindsay__William",0
"Linn__Marcia",4315
"Lira__Matthew",0
"Lischwe__Emma",0
"Little__Anna",0
"Litts__Breanne",8995.64281846356
"Liu__Chang",0
"Liu__Lei",0
"Liu__Lichuan",0
"Liu__Ruohan",0
"Liu__Shimeng",0
"Liu__Yiming",0
"Lizarraga__Jose",0
"Lo__Abraham",0
"Lo__Chung_Kwan",0
"Lockwood__Elise",0
"Loiselle__Tayler",0
"Lombardi__Doug",0
"Long__Tammy",0
"Longnecker__Jennifer",0
"Lopez__Isabel",0
"Lopez__M._Lisette",1240.82153622015
"Louca__Loucas",0
"Lowell__Benjamin_R.",0
"Lu__Kristine",0.5
"Lubbock__Helen",0
"Luna__Melissa",346.339344318625
"Lund__Virginia_Killian",0
"Luo__Feiya",0
"Lynch__Alison",0
"Lynch__Collin",0
"Lyons__Leilah",9115.63664766877
"Ma__Leanne",0
"Machaka__Nessrine",0
"Macias__Meghan",8580
"Madden__Krystal",0
"Madsen__Adrian_M",0
"Magana__Alejandra",2
"Magerko__Brian",0
"Makhkamova__Alina",0
"Malamut__James",0
"Maldonado__Heidy",0
"Malone__Hui.Ling",0
"Maltese__Adam",0
"Mann__Michael",0
"Mann__Michele",0
"Mannie__Cedric",0
"Manz__Eve",1296
"Marasli__Zeynep",0
"Margulieux__Lauren",0
"Marin__Ananda",41071.7694863302
"Markauskaite__Lina",63
"Marshall__Jessica",382.866260453164
"Marshall__Samantha",0
"Martin__Caitlin",4267.32834108921
"Martin__Kit",11999.9703294841
"Martinez__AnaMaria",0
"Marvez__G._R.",0
"Matewos__Ananya",0
"Mathayas__Nitasha",0
"Matranga__Anthony",1.5
"Matsumura__Lindsay_Clare",5312.43320366923
"Matuk__Camillia",3454
"Mawasi__Areej",2585.5
"Mazziotti__Claudia",0
"McBride__Elizabeth",8159.83333333333
"McCambly__Heather",0
"McCarroll__Kathleen_Marley",0
"McCarthy__Kathryn",0
"McCausland__Jonathan",0
"McClain__Jessica",0
"McClure__Lynne",0
"McCranie__Ann",0
"McCune__Velda",0
"McDaid.Morgan__Nikki",667.912265580343
"McDonald__Scott",2595
"McEldoon__Katherine",0
"McElhaney__Kevin",4296.83333333333
"McGee__Steven",15
"McGinnis__Sara",0
"McGrew__Sarah",0
"McGugan__Katherine_Schneeberger",0
"McIntyre__Cynthia",0
"McKinley.Hicks__Megan",0
"McKlin__Tom",0
"McNeill__Katherine_L.",867
"Meadows__Mekenzie",0
"Medwell__Jane",0
"Megli__Austin",0
"Mehltretter__Kathryn",0
"Mehto__Varpu",0
"Meier__Ellen_B.",0
"Meléndez__José_W.",0
"Melo__Natalie",0
"Mendler__Adi",0
"Mercier__Emma",0
"Meston__Heather",0
"Metcalf__Shari",0
"Meyerhoff__Peter",0
"Miller__Emily",3
"Miller__Kate",0
"Miller__Mikhail",0
"Millerjohn__Rebecca",0
"Millner__Amon",1504.63392209182
"Milrad__Marcelo",0
"Milz__Dan",0
"Minogue__James",0
"Mireles.Rios__Rebeca",0
"Mishra__Shitanshu",7.5
"Missall__Kristen",0
"Mochizuki__Toshio",7731
"Moffett__Christopher",0
"Mohan__Lindsey",0
"Moje__Elizabeth",0
"Moon__Jewoong",0
"Moore__John",1732
"Moore__Kevin",0
"Moore__Meredith_C.",0
"Moore__Steven",0
"Morales__Christina",0
"Morales__Denise",0
"Morel__Richard_Paquin",0
"Moreland__Melissa",0
"Moses__Jessica",0
"Mott__Bradford",8589
"Moussavi__Raha",0
"Mouza__Chrystalla",0
"Muffie__Waterman",0
"Munoz__Arturo",0
"Munshi__Anabil",0
"Munson__Jen",788.792946209805
"Munter__Chuck",0
"Murai__Yumiko",0
"Murphy__Danielle",0
"Murray__R._Charles",0
"Murthy__Sahana",0
"Murzynski__Christina",2126.4597226598
"Muukkonen__Hanni",87
"Myers__Elizabeth",0
"Na__Chungsoo",0
"Nachtigall__Valentina",0
"Nagashima__Tomohiro",0
"Nagy__Peter",0
"Nanda__Salloni",0
"Nardo__Aline",0
"Nasir__Na.ilah",1279.98973484185
"Nathan__Mitchell",2155
"Natriello__Gary",0
"Nazeem__Raadiyah",0
"Neuhaus__Birgit_J.",0
"Neumann__Knut",0
"Ng__Andy",0
"Nguyen__Ha",6
"Nguyen__Huy",6
"Nguyen__Kevin",0
"Nguyen__Phi",0
"Nicholas__Celeste",1963.25551254424
"Ninh__Arianna",0
"Nokes.Malach__Timothy",0
"Nolan__Charlene",0
"Nolen__Susan",0
"Nordine__Jeffrey",0
"Noyes__Keenan",0
"Nurnberger.Haag__Julie",0
"Nussbaum__Michael",0
"Nzinga__Kalonji",3.40595238095238
"O.Connor__Catherine",0
"Ochoa__Xavier",0
"Ohsaki__Ayano",0
"Okan__Ozlem_Akcil",0
"Okita__Sandra",0
"Okun__Ada",0
"Olivares__Maria_C.",8918.69513962425
"Oliver__Kevin",0
"Ollesch__Lisa",0
"Ormand__Carol",0
"Orr__Matthew",0
"Ortiz__Abigail_Ramirez",0
"Ortiz__Sara_Marie",0
"Osche__Elizabeth",0
"Oshima__Jun",1
"Oshima__Ritsuko",0
"Ostrow__Korinn",0
"Ostrowdun__Chris",0
"Otero__Valerie",0
"Ottenbreit.Leftwich__Anne",0
"Ottmar__Erin",8
"Ouyang__Fan",0
"Owen__Jeb",0
"Ozacar__Basak_Helvaci",0
"Ozersky__Laurel",0
"Pacheco__Jennifer",0
"Paek__Pamela",0
"Pallant__Amy",0
"Palmer__Jen",0
"Palmgren__Elina",0
"Pan__Yanjun",0
