"","x"
"Schümmer__Till",10
"Schwarz__Baruch",0
"Sewall__Jonathan",0
"Sha__Li",0
"Shaffer__David_Williamson",0
"Shih__Lifang",0
"Signer__Beat",0
"Slotta__James",0
"Smith__Hilary",0
"So__Hyo.Jeong",0
"Spada__Hans",0
"Squire__Kurt",0
"Stahl__Elmar",0
"Stahl__Gerry",0
"Stegmann__Karsten",0
"Steinkuehler__Constance",0
"Strijbos__Jan.Willem",12
"Suh__Heejeon",0
"Sundholm__Hillevi",0
"Suthers__Dan",0
"Suzuki__Mariko",0
"Swan__Karen",0
"Tallyn__Ella",36
"Tatar__Deborah_G.",0
"Tchounikine__Pierre",0
"Terai__Hitoshi",0
"Tholander__Jakob",0
"Tomlinson__Bill",0
"Tony__Manninen",0
"Tsai__I.Chun",0
"Tscholl__Michael",0
"Tung__Kuan.Jung",0
"Twidale__Michael_B.",0
"Valcke__Martin",0
"van_Aalst__Jan",3.5
"van_Joolingen__Wouter",0
"Van_Keer__Hilde",0
"Verdejo__Felisa",0
"Voiklis__John",0
"Walker__Erin",0
"Wang__Hung_Ren",0
"Wang__X._Christine",0
"Wasson__Barbara",0
"Wegerif__Rupert",0
"Weinberger__Armin",0
"Wessels__Anja",0
"Wessner__Martin",4
"Woods__David",0
"Wulf__Volker",0
"Yaegashi__Kazaru",7
"Yamada__Ryota",0
"Yamauchi__Yuhei",0
"Yang__Chia.chi",0
"Yeung__Yau.Yuen",0
"Yukawa__Joyce",0
"Zahn__Carmen",2
"Zeini__Sam",10.6666666666667
"Zemel__Alan",0
"Zumbach__Jörg",0
