"","x"
"LaVoie__Noelle",3
"Lee__Victor",1
"Lehrer__Rich",3
"Lid__Viil",5
"Lin__Hsien.Ta",1
"Liu__Lei",2
"Liu__Yan",1
"Lizotte__David_J.",2
"Lomangino__A.",3
"Lonn__Steve",1
"Lord__Charles",6
"Louwerse__Max",3
"Lovett__M.C.",2
"Lucas__Deb",3
"Luera__Gail_R.",1
"MacLeod__Shaunna",9
"Magnusson__S._J.",3
"Maldonado__Heidy",2
"Maloney__John",15
"Mandl__Heinz",10
"Marathe__Surabhi",2
"Martin__Caitlin",9
"Martin__Taylor",0
"Marx__Ronald",5
"McClain__Kay",3
"McGee__Steven",10
"McNamara__Danielle",4
"McNeill__Katherine_L.",2
"McPhee__Sara",9
"Mercier__Emma",9
"Meyer__Jason",2
"Mioduser__David",1
"Miwa__Kazuhisa",4
"Miyake__Naomi",1
"Molani__Alessandra",3
"Mondoux__Jacques",2
"Moos__Daniel_C.",2
"Moschkovich__Judit_N.",3
"Mouza__Chrystalla",0
"Mucher__Stephen",2
"Mulholl__Gillian",2
"Murray__Tom",4
"Nagarajan__Anandi",2
"Nakaike__Ryuichi",3
"Nathan__Mitchell_J.",1
"Nelson__Brian",4
"Nelson__Janek",3
"Nersessian__Nancy_J.",2
"Newstetter__Wendy",5
"Newstetter__Wendy_C.",2
"Nussbaum__E._Michael",0
"O.Neill__D._Kevin",8
"O.Day__Traci",9
"Ochoa__Sergio_F.",4
"Okita__Sandra_Y.",0
"Oshima__Jun",2
"Oshima__Ritsuko",2
"Otto__Charlotte_A.",1
"Owensby__Jakita_N.",1
"Ozuru__Yasuhiro",2
"Palincsar__A._S.",3
"Pandolfo__Anna",9
"Papert__Seymour",2
"Paulus__Trena_M.",0
"Pea__Roy",2
"Pease.Alvarez__L.",1
"Penuel__William",3
"Perini__Anna",3
"Petish__Debra",2
"Pinkard__Nichole",1
"Pino__Jose_A.",3
"Pino__Jose._A.",4
"Piper__Anne_Marie",5
"Pitts__Virginia_M.",1
"Polman__Joseph",8
"Psotka__Joseph",3
"Puntambekar__Sadhana",1
"Quintana__Chris",1
"Radinsky__Josh",8
"Ranney__Michael",3
"Reiser__Brian",1
"Renninger__K._Ann",5
"Resnick__Mitchel",6
"Richardson__Ginger",3
"Richter__Christoph",1
"Rick__Jochen",2
"Riesbeck__Christopher_K.",3
"Rivet__Ann_E.",1
"Rosca__Camelia",6
"Roschelle__Jeremy",5
"Rose__Ken",2
"Rueda__Robert",2
"Rummel__Nikol",10
"Runde__Anne",10
"Ryan__Michael_T.",1
"Ryokai__Kimiko",9
"Sabelli__Nora",5
"Saito__Hitomi",3
"Satwicz__Tom",1
"Saxe__Geoffrey_B.",1
"Scardamalia__Marlene",2
"Schauble__Leona",3
"Schaverien__Lynette",2
"Scheiter__Katharina",3
"Schmidt__Matthew",4
"Schneider__Rebecca",2
"Schuh__Julia",2
"Schunn__Christian",1
"Schwartz__Daniel_L.",1
"Schwarz__Christina",2
"Shaffer__David_Williamson",2
"Shapiro__R._Benjamin",4
"Sharma__Ajay",2
"Shartar__Esther",4
"Sherin__Bruce_L.",3
"Shin__Namsoo",8
"Shirouzu__Hajime",1
"Shumar__Wesley",2
"Silverman__Brian",6
"Sinclair__Nathalie",5
"Sipitakiat__Arnan",11
"Sklar__Elizabeth",2
"Smithey__Julie",2
"Soffa__Mary_Lou",4
"Sohbat__Elahe",8
"Soller__Amy",3
"Solomon__Cynthia",9
"Soloway__Elliot",5
"Songer__Nancy_Butler",1
"Spada__Hans",10
"Spillane__James_P.",2
"Squire__Kurt",5
"Stager__Gary",2
"Stahl__Elmar",2
"Stahl__Gerry",8
"Steinkuehler__Constance_A.",0
"Stevens__Brett_E._Shelton_and_Reed_R.",0
"Stevens__Reed",2
"Stillings__Neil",4
"Stohl__Hollylynne",5
"Strauss__Eric",6
"Streeter__Lynn_A.",3
"Strobel__Johannes",4
"Stylianou__Agnes",1
"Suthers__Dan",15
"Svarovsky__Gina",1
"Tackman__Jennifer",9
"Tackman__Jennifer_A.",1
"Tatar__Deborah",2
"Taylor__James",3
"Tholander__Jakob",2
"Thompson__Patrick",1
"Tzou__Carrie_T.",1
"Underwood__Jody_S.",6
"Unterman__Joshua_W.",4
"Vahey__Philip",2
"Walsh__Joseph_T.",3
"Wang__Austin",9
"Wang__X._Christine",10
"Weimar__Stephen",2
"Weinberger__Armin",10
"Wells__Gordon",3
"Welti.Santos__Larissa",9
"Westhoff__Laura",8
"Weusijana__Kofi_A.",3
"White__Marie",9
"Wilensky__Uri_J.",4
"Williams__Rodney",1
"Wilson__Christine",4
"Winship__Larry",4
"Winters__Fielding_I.",2
"Wise__Alyssa",3
"Wise__Susie",9
"Worth__Peter",9
"Yair__Yoav",2
"Yarnall__Louise",3
"Yoon__Susan",3
"Yukawa__Joyce",5
"Zemel__Alan",2
"Zhang__Meilan",3
"Zhao__Qing",3
"Zhong__Le",2
"Zimmerman__Heather",0
"Zuiker__Steven_J.",2
