"","x"
"Lonka__Kristi",8
"Lonn__and_Steven",1
"Luetkehans__Lara",3
"Lund__Andreas",2
"Lund__Kristine",2
"Lundin__Johan",4
"Lymer__Gustav",4
"Maier__Anne",8
"Maldonado__Heidy",3
"Malzahn__and_Nils",2
"Malzahn__Nils",4
"Mandl__and_Heinz",1
"Marcos__Jose_Antonio",8
"Martel__Christian",2
"Martin__Lee",8
"Martinez.Mones__Alejandra",8
"Massler__Ute",3
"McLaren__Bruce",23
"Medina__Richard",7
"Medynskiy__Yevgeniy",1
"Meier__and_Anne",1
"Metz__and_Stephanie",2
"Miao__Yongwu",1
"Miyake__Naomi",7
"Mochizuki__Toshio",5
"Molinari__Gaelle",3
"Molinari__Gaëlle",2
"Mühlpfordt__Martin",1
"Munneke__Lisette",3
"Murray__Tom",0
"Muukkonen__Hanni",8
"Nagamori__Yusuke",5
"Natriello__and_Gary",2
"Nelson__Brian",1
"Nishimori__Toshihisa",5
"Nordbo__Marius",1
"Nova__Nicolas",3
"Nussbaum__E._Michael",3
"O.Donnell__Angela",1
"Omale__Nicholas",3
"Oner__Diler",0
"Oshima__and_Ritsuko",1
"Oshima__Jun",1
"Overdijk__and_Maarten",1
"Overdijk__Maarten",1
"Oviatt__Sharon",3
"Ow__John",1
"Palincsar__Annemarie_S.",2
"Pan__and_Nicol",4
"Papanastasiou__Elena",2
"Patton__and_Charles",8
"Paulus__Trena",0
"Pea__and_Roy",3
"Pea__Roy",12
"Peppler__Kylie",1
"Perkel__and_Dan",1
"Peters__Jim_Hewitt_and_Vanessa",0
"Peters__Vanessa",1
"Philip__and_Donald",3
"Ploetzner__Rolf",3
"Poliquin__and_Anne_M.",3
"Puntambekar__and_Sadhana",2
"Rand__William",2
"Rasmussen__Ingvill",2
"Ray__Lillian_S.",1
"Reeves__and_Byron",2
"Reimann__and_Peter",6
"Reimann__Anindito_Aditomo_and_Peter",0
"Reimann__Peter",0
"Renninger__and_K._Ann",1
"Richter__Heidrun_Allert_and_Christoph",0
"Roschelle__Jeremy",8
"Rose__Carolyn",8
"Rosen__and_Joe",3
"Rosenbaum__Eric",3
"Rosenheck__and_Louisa",3
"Rossetti__Céline",2
"Rost__Mattias",4
"Rummel__Nikol",22
"Saab__Nadira",8
"Salo__and_Kari",8
"Sampson__Victor",12
"Sangin__Mirweis",3
"Satoh__Keiko",3
"Satwicz__Tom",1
"Saxena__Amit",1
"Scardamalia__Marlene",6
"Schellens__Tammy",3
"Scheuer__and_Oliver",6
"Schultz__Christine_Greenhow_and_Kimberly",0
"Schunn__Christian",2
"Schwartz__and_Daniel",1
"Schwartz__Daniel_L.",7
"Schwarz__Baruch",11
"Sears__David",0
"Seki__Takao",8
"Shumar__Elizabeth_Charles_and_Wesley",0
"Shumar__Wesley",2
"Slotta__and_James",4
"Slotta__James",8
"Smoerdal__and_Ole",2
"So__Hyo.Jeong",0
"Spada__and_Hans",9
"Spada__Hans",12
"Spada__Miriam_Hansen_and_Hans",0
"Spitulnik__Michele",3
"Stahl__and_Gerry",4
"Stahl__Gerry",0
"Stegmann__Karsten",12
"Steinbock__Daniel",2
"Steinkuehler__Constance",0
"Stevens__and_Reed",2
"Stylianou.Georgiou__Agni",2
"Sugimoto__Masanori",8
"Sung__Yao.Ting",2
"Suthers__and_Dan",2
"Suthers__Dan",7
"Tachibana__Sanae",8
"Takeuchi__Yuichiro",8
"Tatar__Deborah",10
"Teasley__Stephanie_D.",1
"Teplovs__Chris",3
"Tergan__Tanja_Engelmann_and_Sigmar.Olaf",0
"Turner__and_Paul",2
"Valcke__and_Martin",3
"Van_Amelsvoort__Marije",1
"Van_Diggelen__and_Wouter",1
"Van_Diggelen__Wouter",1
"van_Joolingen__Wouter",8
"Van_Keer__Hilde",3
"Vatrapu__and_Ravi",3
"Vatrapu__Ravi",5
"Vattam__Swaroop",3
"Vignollet__and_Laurence",2
"Voiklis__John",6
"Walker__Erin",3
"Wang__Hao.Chuan",5
"Wang__Jing",3
"Wecker__Christof",7
"Wegerif__Rupert",9
"Weinberger__Armin",13
"Weinel__Miriam",1
"Wessner__Martin",1
"White__Tobin",2
"Wieckert__and_Karen",7
"Wientjes__Greg",1
"Wilensky__and_Uri",3
"Willliams__Ray",3
"Winsor__Denise_L.",3
"Wright__Ken",7
"Yacef__Kalina",2
"Yaegashi__Kazaru",5
"Yamaguchi__Etsuji",8
"Yamamoto__and_Tomokazu",8
"Yardi__Sarita",1
"Yoon__Susan",0
"Young__Shelley_S..C.",3
"Yuen__Johnny",4
"Zahn__Carmen",2
"Zeini__and_Sam",2
"Zeini__Sam",10
"Zemel__Alan",5
"Zentel__Peter",2
"Zhang__and_Jianwei",3
"Zhou__Nan",2
